"ID"	"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"P.Value"	"adj.P.Val"	"GSM11625"	"GSM11757"	"GSM11758"	"GSM11759"	"GSM11760"	"GSM11761"	"GSM11762"	"GSM11763"	"GSM11764"	"GSM11765"	"GSM11766"	"GSM11767"	"GSM11768"	"GSM11769"	"GSM11770"	"GSM11771"	"GSM11772"	"GSM11773"	"GSM11774"	"GSM11775"	"GSM11776"	"GSM11777"	"GSM11778"	"GSM11779"	"GSM68108"	"GSM68109"
"1051"	"K01160_s_at"	"3117"	"HLA-DQA1"	"major histocompatibility complex, class II, DQ alpha 1"	-0.430561341543482	0.635999910451397	0.894465453681215	427.81	25.06	105.97	61.66	20.38	20	24.12	20	26.16	20	20	20	167.23	44.63	832.01	20	350.52	20	86.22	20	20	20	115.6	20	86.22445889	86.22445889
"1052"	"K01383_at"	"4489"	"MT1A"	"metallothionein 1A"	0.333783906732779	0.516191898626603	0.817399582665676	135.39	98.57	259.88	232.88	459.25	313.19	155.76	251.53	306.69	45.56	144.35	395.38	445.78	137.08	191.12	137.62	179.71	124.71	333.93	159.71	308.49	181.72	65.46	141.72	333.9311009	333.9311009
"1053"	"K01396_at"	"5265"	"SERPINA1"	"serpin family A member 1"	-0.171066767835451	0.770576022026853	0.960112111591292	153.82	203.82	132.04	179.32	173.82	277.29	155.07	229.97	302.5	75.1	100.05	102.32	418.61	178.53	391.16	64.15	61.78	51.63	75.93	396.31	161.19	125.62	523.01	208.16	75.93141944	75.93141944
"1054"	"K01900_at"	"3445"	"IFNA8"	"interferon alpha 8"	-0.0406091413342624	0.936316285127442	0.999999999999999	68.09	66.27	118.58	107.92	52.4	70.56	92.35	98.81	83.73	121.66	20.4	148.4	331.64	73.32	40.77	93.42	76.5	37.17	64.42	253.81	85.47	71.95	139.28	120.69	64.42743417	64.42743417
"1055"	"K01911_at"	"4852"	"NPY"	"neuropeptide Y"	0.897127321908872	0.188128407587396	0.567915370215204	87.32	53.46	26.91	20	225.09	58.18	20	20	20	41.55	20	36.43	243.97	20	20	66.81	128.46	43.05	109.96	75.89	89.27	20	20	48.57	109.9658191	109.9658191
"1056"	"K02054_at"	"2922"	"GRP"	"gastrin releasing peptide"	-0.0966783489772398	0.916306643923495	0.999999999999999	37.65	87.98	58.87	83.57	30.51	186.92	20	20.66	68.03	87.61	58.23	1531.16	105.13	79.7	49.69	20	34.88	93.09	20	559.56	93.73	43.9	44.57	59.42	20	20
"1057"	"K02100_at"	"5009"	"OTC"	"ornithine transcarbamylase"	-0.810218141911736	0.173704819868448	0.550929319939474	88.92	115.83	20	54.36	20	71.79	51	20	60.71	231.81	28.87	20	56.98	46.22	50.96	39.02	55.24	20	20	20	20	68.29	38.3	20	20	20
"1058"	"K02215_at"	"183"	"AGT"	"angiotensinogen"	2.05639672704431	0.0181840000938174	0.252617090218552	20	20	20	20	60.94	20	20	40.42	40.82	69.09	44.3	20	20	20	310.89	41.09	1403.53	107.87	20	202.37	92.41	20	20	20	20	20
"1059"	"K02268_at"	"5173"	"PDYN"	"prodynorphin"	1.25031245721922	0.197587028303195	0.577104776996232	20	20	20	20	20	20	20	20	20	20	20	20	432.2	20	20	20	20	20	272.2	165.94	142.84	20	20	108.34	272.2069754	272.2069754
"1060"	"K02402_at"	"2158"	"F9"	"coagulation factor IX"	0.215702334721173	0.479439999376731	0.789852898660486	20	20	26.07	20	89.05	20	20	20	20	41.55	20	20	20	20	20	20	20	20	31.32	20	20	20	20	20	31.3225633	31.3225633
"1061"	"K02405_f_at"	"3119"	"HLA-DQB1"	"major histocompatibility complex, class II, DQ beta 1"	0.302668379416072	0.573764995823638	0.85760091693255	651.33	883.23	240.53	792.77	519.58	314.43	240.54	394.36	682.47	885.18	599.81	565.74	672.29	804.98	2837.52	280.56	991.77	587.02	306.46	1145.63	362.89	140.25	968.72	756.88	306.4630975	306.4630975
"1062"	"K02574_at"	"4860"	"PNP"	"purine nucleoside phosphorylase"	0.012061328757822	0.982902326831516	0.999999999999999	172.24	644.32	208.58	215.03	254.49	229.01	214.35	71.86	125.6	576.77	618.73	750.57	657.65	404.88	592.47	214.64	150.09	141.71	138.24	280.02	396.28	271.97	162.26	264.42	138.2439623	138.2439623
"1063"	"K02765_at"	"718"	"C3"	"complement C3"	1.4019965297481	0.29914285164947	0.675788296795121	298.02	201.59	228.76	345.67	281.01	316.9	441.79	397.06	509.76	128.67	20	272.69	1281.08	188.09	161.81	302.29	815.15	227.81	5019.65	12064.57	267.99	20	48.74	80.12	5019.651831	5019.651831
"1064"	"K02766_at"	"735"	"C9"	"complement C9"	-0.43326869207032	0.417383619385504	0.749071513373124	20	77.4	63.07	81.95	20	60.65	59.96	59.29	119.32	118.15	20	20	20	20	54.78	41.39	31.79	59.25	61.35	108.85	51.41	53.66	84.96	20	61.35743069	61.35743069
"1065"	"K02777_s_at"	"10730"	"TRAC"	"YME1 like 1 ATPase"	-0.77891057604115	0.389825548803852	0.724734711693823	20	308.51	31.11	128.2	20	50.75	54.44	36.83	30.35	249.33	84.12	121.07	267.26	20	121.04	20	51.24	20	62.38	20	38.85	34.14	1014.68	20	62.38076519	62.38076519
"1066"	"K02882_cds1_s_at"	"3495"	"IGHD"	"immunoglobulin heavy constant delta"	-0.741502644945141	0.410930658893461	0.742377023673738	178.65	126.41	135.4	194.74	337.4	20	97.18	302.73	196.78	318.42	93.08	143.57	183.81	111.58	28.03	226.76	20	187.14	20	164.81	30.08	141.47	293.88	26.37	20	20
"1067"	"K03008_cds1_at"	"1420"	"CRYGC"	"crystallin gamma C"	-0.151456218371822	0.720859544039783	0.937990695245599	20	20	79.05	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	171.26	20	20	20	20	20	20
"1068"	"K03008_cds2_at"	"1421"	"CRYGD"	"crystallin gamma D"	0.897383002731167	0.118839089947949	0.479001910184799	20	207.72	80.74	230.44	166.44	147.31	99.93	188.65	226.09	279.37	139.37	144.11	315.77	86.07	77.72	264.6	165.9	225.75	259.59	167.2	460.76	103.66	47.35	142.06	259.5943777	259.5943777
"1069"	"K03021_at"	"5327"	"PLAT"	"plasminogen activator, tissue type"	-0.203953994556719	0.846520941415477	0.992815843701243	57.68	20	108.49	176.08	117.39	1022.52	79.26	209.31	145.49	20	20	20	20	149.83	20	20	41.43	20	199.25	401.3	20	20	20	49.07	199.2517537	199.2517537
"1070"	"K03183_f_at"	"1082"	"CGB"	"chorionic gonadotropin subunit beta 3"	1.09406962808324	0.189261047445887	0.568987093021158	40.05	20	55.5	20	352.42	85.41	157.83	20	20	20	20	20	20	116.36	20	118.25	246.76	20	116.74	20	20	20	20	20	116.7454102	116.7454102
"1071"	"K03189_f_at"	"1082"	"CGB"	"chorionic gonadotropin subunit beta 3"	-2.73777110557419	0.023117967349728	0.272023724211539	642.52	248.93	614.8	839.02	20	762.56	226.06	497.67	398.8	828.1	409.17	20	20	353.87	270.11	80.41	20	20	427.48	265.44	20	318.31	598.22	20	427.4809292	427.4809292
"1072"	"K03192_f_at"	"1548"	"CYP2A6"	"cytochrome P450 family 2 subfamily A member 6"	-0.309021261461619	0.675630270566687	0.912444774567085	20	71.83	109.33	74.65	231.77	214.16	26.88	44.01	133.98	73.09	83.12	62.14	20	98.82	123.59	20	20	20	129.19	20	20	75.61	242.35	63.26	129.1959798	129.1959798
"1073"	"K03195_at"	"6513"	"SLC2A1"	"solute carrier family 2 member 1"	0.173957025360433	0.845548694048181	0.992564115268679	398.17	72.39	249.79	248.29	201.73	715.52	400.44	307.23	343.33	159.71	128.42	375.55	842.7	20	119.76	202.37	201.88	157.28	1002.61	741.48	1585.47	525.65	41.08	356.9	1002.61197	1002.61197
"1074"	"K03204_f_at"	"5542"	"PRB1"	"proline rich protein BstNI subfamily 1"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1075"	"K03207_f_at"	"5545"	"PRB4"	"proline rich protein BstNI subfamily 4"	-2.5606675329275	0.0316627971720202	0.294177679098888	66.49	731.76	361.65	20	20	20	59.96	20	20	1067.42	394.23	436.09	20	76.51	20	20	20	20	20	20	20	20	564.1	20	20	20
"1076"	"K03218_at"	"6714"	"SRC"	"SRC proto-oncogene, non-receptor tyrosine kinase"	0.681168475861834	0.447964114073605	0.767613634195742	20	20	109.33	20	20	20	20	299.14	20	20	20	20	20	215.19	160.54	53.8	20	20	20	275.58	20	191.47	113.51	20	20	20
"1077"	"K03430_at"	"713"	"C1QB"	"complement C1q B chain"	1.98588953343624	0.0069512184874048	0.189150638802155	423	390.38	334.73	437.36	796.04	880.16	521.75	720.46	693.99	98.63	287.71	165	3218.58	1440.99	2664.23	779.03	1455.68	2010.32	525.92	4690.7	514.99	202.45	167.83	3348.21	525.9257075	525.9257075
"1078"	"K03431_cds1_at"	"3240"	"HP"	"haptoglobin"	-0.330828257191101	0.425457504138076	0.755149786388288	583.23	1119.35	712.36	639.41	1036.06	817.03	356.33	780.65	848.91	1375.84	567.96	303.23	955.6	318.8	405.17	306.43	479.35	370.16	1003.25	1188.47	563.43	428.08	672.74	417.5	1003.251554	1003.251554
"1079"	"K03460_at"	"7278"	"LOC101930571"	"tubulin alpha 3c"	0.806096189495566	0.163581191113514	0.543150849556769	447.04	693.89	537.43	785.46	2607.64	971.77	993.87	1032.18	990.22	354.97	1346.48	1424.54	532.4	451.1	716.06	1212.15	500.79	876.95	1729.3	3815.96	637.33	475.65	192.9	1195.58	1729.307378	1729.307378
"1080"	"K03474_at"	"268"	"AMH"	"anti-Mullerian hormone"	0.806131427684936	0.419786921831241	0.750392940706593	20	20	20	215.03	139.25	323.09	54.44	225.48	238.65	20	20	20	326.71	20	20	45.97	65.23	73.71	20	203.52	326.68	20	43.17	20	20	20
"1081"	"K03494_s_at"	"2652"	"LOC101060233"	"opsin 1, medium wave sensitive"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1082"	"K03498_xpt1_s_at"	"60359"	"ERVK-19"	"endogenous retrovirus group K member 4"	-0.0383243728955982	0.927493033075835	0.999999999999999	275.59	705.58	225.4	460.08	517.53	349.09	326.69	435.69	458.47	1000.33	358.89	627.35	826.65	569.06	449.77	250.41	225.32	316.46	228.41	270.16	633.03	664.69	183.15	301.15	228.4167868	228.4167868
"1083"	"K03515_at"	"2821"	"GPI"	"glucose-6-phosphate isomerase"	-0.166116305710885	0.757904205089634	0.953165986844771	1623.12	1401.7	1518.93	2947.13	1907.82	2614.49	3390.34	2334.77	3499.26	1372.83	1614.78	3404.12	2243.22	564.28	1104.68	1048.95	999.95	2935.1	2614.3	3061.72	3049.93	1705.02	259.76	3073.6	2614.304104	2614.304104
"1084"	"L00022_s_at"	"3492"	"IGH"	"immunoglobulin heavy locus"	0.07509065901914	0.420208617591056	0.750531340413957	20	20	20	20	31.95	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1085"	"L00058_at"	"4609"	"MYC"	"MYC proto-oncogene, bHLH transcription factor"	-1.4883210928254	0.0311263350644583	0.292243170851253	141	255.05	116.06	77.89	20	20	150.94	142.83	58.61	20	142.86	38.03	20	43.03	58.61	93.27	89.03	43.84	20	179.38	20	50	36.91	66.77	20	20
"1086"	"L00137_cds1_at"	"2691"	"GHRH"	"growth hormone releasing hormone"	-0.274507768150865	0.663187833240345	0.908998172823048	164.23	68.49	162.32	170.4	161.33	430.79	99.93	49.4	226.09	104.64	134.39	357.87	80.08	129.11	137.6	164.23	180.25	20	268.28	63.62	289.65	81.71	43.17	285.95	268.2841931	268.2841931
"1087"	"L00190_s_at"	"462"	"SERPINC1"	"serpin family C member 1"	-0.0369497557368659	0.949361978233743	0.999999999999999	31.24	20	20	150.11	47.21	86.65	39.28	35.93	81.64	61.08	34.34	117.86	20	66.94	20	27.49	20	20	40.69	182.83	31.57	39.02	20	23.87	40.6946017	40.6946017
"1088"	"L00205_at"	"3854"	"KRT6B"	"keratin 6B"	1.03000196064142	0.171381383987705	0.549241695790616	55.27	20	53.82	20	72.72	20	20	20	20	20	20	20	196.87	20	20	71.69	106.48	107.55	20	307.01	242.03	20	20	103.33	20	20
"1089"	"L00352_at"	"3949"	"LDLR"	"low density lipoprotein receptor"	-0.434481537871257	0.41980579594338	0.750392940706593	402.17	554.66	593.78	342.42	851.25	215.39	345.3	316.21	419.74	319.92	279.25	409.84	385.45	125.92	377.14	201.92	235.49	715.86	240.33	495.29	951.28	1206.2	73.82	320.01	240.3301059	240.3301059
"1090"	"L00354_at"	"885"	"CCK"	"cholecystokinin"	-8.88178419700125e-16	0.999999999999993	0.999999999999999	20	20	20	20	20	20	32.39	20	20	20	20	21.42	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1091"	"L00389_f_at"	"1544"	"CYP1A2"	"cytochrome P450 family 1 subfamily A member 2"	3.95283995607274	0.0192076759793531	0.256878707903589	177.85	20	23.54	20	3443.82	20	20	20	64.89	20	20	20	5629.75	33.47	20	666.98	444.28	741.75	642.41	2818.88	2015.15	136.59	20	2656.26	642.4152841	642.4152841
"1092"	"L00634_s_at"	"2339"	"FNTA"	"farnesyltransferase, CAAX box, alpha"	-1.40192578802171	0.105480153763743	0.457898842640034	187.46	74.62	150.54	122.52	20	63.13	87.53	88.93	20	200.26	278.25	20	20	138.67	275.21	20	101.03	20	108.82	20	20	125.62	313.38	20	108.8230956	108.8230956
"1093"	"L00635_at"	"2342"	"CHURC1-FNTB"	"farnesyltransferase, CAAX box, beta"	0.345753516299929	0.55884169354381	0.847044850445172	112.16	297.93	20	185	211.26	76.75	139.22	353.94	197.83	176.23	205.08	315.55	20	192.87	151.62	146.64	165.9	222.57	144.53	144.11	267.82	117.08	110.03	132.04	144.5374695	144.5374695
"1094"	"L00972_at"	"875"	"CBS"	"cystathionine beta-synthase"	0.132109610523375	0.859786725593146	0.998366600774744	103.34	208.27	84.1	100.61	133.3	344.14	71.68	121.27	217.72	20	233.45	251.8	335.7	113.17	146.52	20	63.05	74.66	207.36	606.36	35.87	106.1	73.82	47.91	207.3616796	207.3616796
"1095"	"L01042_at"	"7110"	"TMF1"	"TATA element modulatory factor 1"	-0.202022256661794	0.51724967498397	0.818113107086427	36.85	20	20	34.89	20	50.75	20	49.4	58.61	20	20	20	20	28.69	20	20	41.06	20	26.64	20	20	20	20	20	26.64080799	26.64080799
"1096"	"L01087_at"	"5588"	"PRKCQ"	"protein kinase C theta"	-0.0864585550399353	0.855058921918777	0.995892144742572	20	59.03	20	20	20	20	20	20	20	20	20	34.82	20	20	20	20	20	20	20.62	129.16	115.39	20	20	20	20.62019005	20.62019005
"1097"	"L01406_at"	"2692"	"GHRHR"	"growth hormone releasing hormone receptor"	1.00195688665098	0.214778901954265	0.595217996854491	20	20	20	79.52	85.83	50.75	138.53	126.66	267.96	20	20	20	20	113.17	20	20	74.31	51.63	102.86	193.17	135.89	20	20	208.5	102.8621722	102.8621722
"1098"	"L01664_at"	"1178"	"CLC"	"Charcot-Leyden crystal galectin"	-8.88178419700125e-16	0.999999999999998	0.999999999999999	20	20	20	20	20	20	20	20	20	187.25	34.84	28.39	20	20	20	20	20	20	20	20	23.8	20	20	20	20	20
"1099"	"L02320_at"	"5962"	"RDX"	"radixin"	-0.272356408324185	0.160773363280911	0.540659201565539	20	27.84	20	30.83	20	20	20	20	24.07	20	20	20	20	20	20.38	20	20	20	20	20	20	20	43.17	40.23	20	20
"1100"	"L02321_at"	"2949"	"GSTM5"	"glutathione S-transferase mu 5"	-0.331958937425263	0.631404932827158	0.892326059800895	221.91	413.77	121.11	77.08	67.99	297.1	132.33	239.85	222.95	513.68	523.16	561.99	609.49	111.58	70.07	135.25	67.05	225.91	99.79	239.29	214.59	24.39	185.94	291.8	99.79216872	99.79216872
"1101"	"L02326_f_at"	"91316"	"GUSBP11"	"GUSB pseudogene 11"	-1.22329804302059	0.0381772973387488	0.31433084882043	440.63	658.25	542.47	432.49	245.83	462.98	354.95	401.55	498.25	551.23	377.31	535.74	20	494.14	788.69	192.02	232.22	234.33	198.56	288.54	285.35	371.98	604.49	463.07	198.5695307	198.5695307
"1102"	"L02426_at"	"5700"	"PSMC1"	"proteasome 26S subunit, ATPase 1"	0.672769058885326	0.13703889168935	0.509836141799393	1128.01	432.7	1117.75	838.21	1922.84	825.69	1232.35	908.21	1113.73	539.72	1216.56	1164.71	3157.37	567.47	997.65	1302.91	1780.04	1108.26	669.8	1932.13	907.3	939.1	199.87	1230.47	669.8065374	669.8065374
"1103"	"L02547_at"	"1477"	"CSTF1"	"cleavage stimulation factor subunit 1"	0.133425592388707	0.771365030884978	0.960112111591292	20	20	35.32	30.02	38.39	128.74	20	20	28.26	54.07	20	30.53	20	20	45.86	20	30.7	20	61.01	20	20	20	20	59.26	61.01631919	61.01631919
"1104"	"L02648_at"	"6948"	"TCN2"	"transcobalamin 2"	1.03980969320852	0.335295200599753	0.703692064358827	20	188.78	28.59	332.68	295.7	371.37	232.27	48.51	20	459.61	98.55	280.73	1149.83	197.65	124.86	234.15	48.15	57.66	20	600.6	89.44	123.18	20	41.9	20	20
"1105"	"L02785_at"	"1811"	"SLC26A3"	"solute carrier family 26 member 3"	0.141980366857993	0.694977127541702	0.923913804422872	24.83	20	20	37.32	20	20	20	20	50.24	20	20	20	38.63	27.09	20	20	20	20	20	122.73	20	20	20	20	20	20
"1106"	"L02840_at"	"3745"	"KCNB1"	"potassium voltage-gated channel subfamily B member 1"	-2.92169901508055	0.000147863122310321	0.0349400558019289	276.39	507.33	288.47	357.03	65.96	210.44	89.6	233.56	243.89	591.79	377.31	609.14	88.38	57.38	35.67	93.42	20	25.73	76.53	20	93.07	85.37	36.21	55.92	76.53689235	76.53689235
"1107"	"L02867_at"	"30850"	"CDR2L"	"cerebellar degeneration related protein 2 like"	-1.47514122998429	0.138461226572292	0.511538112282934	90.52	478.37	20	155.79	42.68	122.55	45.48	20	20	461.11	221.51	422.16	20	39.85	182.2	20	20	20	199.42	20	20	95.13	52.92	20	199.4223095	199.4223095
"1108"	"L02932_at"	"5465"	"PPARA"	"peroxisome proliferator activated receptor alpha"	0.324194903182107	0.549479058114874	0.84076344549457	22.43	22.83	20	39.76	20	37.13	43.42	20	20	20	20	20	169.35	20	20	20	20	20	20	146.02	68.44	20	20	38.39	20	20
"1109"	"L02950_at"	"1428"	"CRYM"	"crystallin mu"	0.669810522531028	0.55356174347852	0.843732358529182	20	20	20	125.77	20	64.37	108.89	28.74	86.87	20	20	106.07	20	43.03	61.15	37.84	45.06	41.78	1395.5	20	111.59	31.71	34.12	63.93	1395.504194	1395.504194
"1110"	"L03411_s_at"	"7936"	"MIR1236"	"negative elongation factor complex member E"	2.79209850812962	0.000944540955812091	0.0929979282743321	98.54	136.99	80.74	93.31	767.14	55.7	201.25	204.82	150.73	153.7	224.49	20	2230.16	256.63	560.62	1121.53	719.75	471.52	340.38	1195.01	995.42	530.53	266.72	992.26	340.386636	340.386636
"1111"	"L03427_at"	"646"	"BNC1"	"basonuclin zinc finger protein 1"	-0.34316838961719	0.0350298083119365	0.305080423282719	20	51.79	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1112"	"L03532_at"	"4670"	"HNRNPM"	"heterogeneous nuclear ribonucleoprotein M"	-0.671970923613738	0.321355426124968	0.692615886202518	721.83	312.97	753.57	751.38	402.26	651.14	670.62	835.45	690.85	266.35	354.41	766.65	661.18	431.98	336.37	579.32	841.86	485.82	807.7	20	596.99	496.38	193.6	1064.37	807.7093882	807.7093882
"1113"	"L03785_at"	"4636"	"MYL5"	"myosin light chain 5"	0.0146640813235699	0.97640253171128	0.999999999999999	227.52	341.37	143.81	175.26	306.4	450.6	193.67	192.24	191.55	291.39	242.91	311.8	614.78	167.37	109.57	252.33	176.07	119.46	119.48	403.22	354.29	129.27	45.96	244.89	119.4828299	119.4828299
"1114"	"L03840_s_at"	"2264"	"FGFR4"	"fibroblast growth factor receptor 4"	2.21988293370897	0.0329063371559633	0.297580660629939	20	20	20	20	69.42	64.37	20	20	20	20	20	20	944.49	181.71	20	183.44	20	147.58	205.05	20	395.12	109.76	20	167.93	205.0506492	205.0506492
"1115"	"L04270_at"	"4055"	"LTBR"	"lymphotoxin beta receptor"	0.162136182290844	0.880177530545968	0.999999999999999	108.15	336.36	20	303.47	289.47	470.41	361.15	425.81	133.98	282.37	137.38	320.37	71.79	414.44	20	365.42	268.02	459.44	20	105.4	167.97	102.44	20	579.26	20	20
"1116"	"L04282_at"	"7707"	"ZNF148"	"zinc finger protein 148"	-2.38935052758576	0.00972277142816867	0.212730637821876	325.26	628.17	418.84	464.14	155.77	292.15	113.03	275.78	173.75	764.52	395.23	229.83	115.72	140.27	268.84	24.83	69.05	20	51.07	198.92	37.36	20	447.1	35.22	51.07291903	51.07291903
"1117"	"L04483_s_at"	"6227"	"RPS21"	"ribosomal protein S21"	0.185585242750291	0.637053200155521	0.894658411196571	13206.91	6182.64	17825.18	9191.93	17235.35	11978.17	9581.05	12986.35	10944.76	3932.26	10088.91	3431.98	6998.15	7512.62	13237.09	17436.26	12044.16	14003.02	13696.41	12682.08	24180.91	11546.11	13672.81	13573.64	13696.41973	13696.41973
"1118"	"L04490_at"	"4704"	"NDUFA9"	"NADH:ubiquinone oxidoreductase subunit A9"	3.50648072202353	0.00351941750303543	0.147628110526735	20	20	20	29.21	87.27	340.42	501.76	86.24	20	20	59.23	317.69	474.89	125.92	25.48	493.73	571.66	1309.23	97.53	792.26	20	20	23.67	1171.38	97.53230505	97.53230505
"1119"	"L04510_at"	"373"	"TRIM23"	"tripartite motif containing 23"	0.320934302931876	0.568647232954408	0.853331971721804	60.88	20	20	69.78	59.61	107.69	74.43	73.66	124.56	20	20	20	49.74	20.72	75.17	20	130.1	37.65	58.9	28.97	41	45.12	20	74.28	58.90995569	58.90995569
"1120"	"L04569_at"	"775"	"CACNA1C"	"calcium voltage-gated channel subunit alpha1 C"	-0.42347230153571	0.437757840445173	0.763786692324842	20	67.94	20	20	20	20	208.83	20	71.17	20	20	115.18	20	20	20	22.32	20	20	20	20	20	20	20	20	20	20
"1121"	"L04656_at"	"767"	"CA8"	"carbonic anhydrase 8"	-0.0170173596733365	0.977981318670271	0.999999999999999	81.71	140.33	52.98	68.97	198.62	82.94	24.81	80.85	84.78	20	62.71	106.61	20	38.25	53.51	106.28	124.1	112.95	147.09	71.29	35.87	20	20	31.38	147.0958057	147.0958057
"1122"	"L04731_at"	"4297"	"KMT2A"	"lysine methyltransferase 2A"	0.28842987234406	0.563838588773356	0.850245011820247	20	20	20	37.32	20	20	20	20	20	20	20	20	234.09	20	42.04	20	20	20	20	20	20	84.15	20	20	20	20
"1123"	"L04733_at"	"3831"	"KLC1"	"kinesin light chain 1"	-0.181547449310525	0.724011173728308	0.939329255264512	705	360.86	363.33	674.3	362.44	823.22	1153.77	896.54	643.74	398.03	343.96	582.89	564.68	235.91	305.79	842.59	1191.84	768.76	243.74	225.12	537.64	390.27	120.48	551.38	243.7412209	243.7412209
"1124"	"L04751_at"	"1579"	"CYP4A11"	"cytochrome P450 family 4 subfamily A member 11"	0.787242975820638	0.260859494100384	0.643365210352026	56.08	261.74	142.97	20	186.32	20	91.66	24.25	20	34.04	20	36.96	484.06	87.67	124.86	145.45	127.19	129	71.07	114.98	303.37	20	25.76	101.83	71.07910838	71.07910838
"1125"	"L04947_at"	"3791"	"KDR"	"kinase insert domain receptor"	-0.556892684765895	0.00114393690695764	0.100115663375589	48.06	38.98	20	20	20	20	20	24.25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"1126"	"L04953_at"	"320"	"APBA1"	"amyloid beta precursor protein binding family A member 1"	-1.05281079932214	0.212434304686885	0.592700023693217	268.38	104.13	247.26	329.44	20	490.21	217.1	405.14	264.82	195.26	20	26.78	105.13	129.11	151.62	149.15	180.8	173.48	31.7	260.54	271.79	145.13	82.17	203.49	31.70631373	31.70631373
"1127"	"L05072_s_at"	"3659"	"IRF1"	"interferon regulatory factor 1"	-0.57825053817509	0.536308246220579	0.831195705609463	59.28	224.98	20	307.53	57.94	162.16	71.68	134.75	182.13	137.68	102.54	20	20	274.17	481.62	20	179.71	48.77	32.38	20	20	157.33	291.1	218.85	32.38853673	32.38853673
"1128"	"L05144_at"	"5105"	"PCK1"	"phosphoenolpyruvate carboxykinase 1"	-1.73149338545377	0.0181448322419456	0.252617090218552	115.36	368.66	121.95	26.77	20	128.74	81.32	79.95	66.99	171.73	104.53	184.83	286.48	20	20	20	33.07	34.95	40.22	20	34.05	20	115.6	97.82	40.2255734	40.2255734
"1129"	"L05147_at"	"1845"	"DUSP3"	"dual specificity phosphatase 3"	0.290274495283067	0.352703339221096	0.708084890492594	20	20	20	20	20	20	20	20	20	20	20	20	20	20	122.31	20	20	20	20	20	20	20	20	20	20	20
"1130"	"L05148_at"	"7535"	"ZAP70"	"zeta chain of T cell receptor associated protein kinase 70"	-0.446769043004601	0.66568693711816	0.910257137441807	141.8	213.29	74.85	292.11	361.01	420.89	330.14	389.87	385.2	20	106.02	57.32	20	255.04	253.55	182.26	268.38	306.45	20	30.86	549.21	239.04	36.91	160.42	20	20
"1131"	"L05187_at"	"6698"	"SPRR1A"	"small proline rich protein 1A"	-0.950746555139303	0.0212691600592428	0.264082701079675	367.72	782.43	350.71	382.99	392.93	462.98	325.31	350.35	315.07	747	477.86	699.14	591.32	360.24	198.76	139.1	144.82	140.75	362.79	102.76	376.44	257.33	332.19	271.43	362.7976614	362.7976614
